[00:00:00] 大家好,我是小骏
[01:27:29] Agent会更加重要
[01:27:30] 你们现在会看数据指标吗
[01:27:33] 你们会看什么数
[01:27:34] 当然你们是投人
[01:27:36] 我们投的是
[01:27:36] 往往都还没有数据
[01:27:37] 我觉得其实
[01:27:39] 有多少真实的
[01:27:42] 非常喜欢他的用户
[01:27:43] 这点很重要
[01:27:44] 因为很多用户
[01:27:45] 你可以去买来
[01:27:47] 或者收入也可以
[01:27:48] 靠一些手段去布置
[01:27:49] 但是有多少是你的狂热粉丝
[01:27:52] 这个我觉得在这个时代
[01:27:53] 是蛮重要的
[01:27:54] 你有一百个
[01:27:54] 你觉得你还可以
[01:27:56] 还OK的
[01:27:57] 用户可能比不上
[01:27:57] 你有十个
[01:27:58] 特别喜欢你的用户
[01:28:00] 这个也是我觉得
[01:28:00] 现在有的AI应用产品
[01:28:02] 比较奇怪的一点
[01:28:03] 就是说
[01:28:04] 因为有的产品
[01:28:05] 是跟你讲逻辑
[01:28:06] 说什么我是
[01:28:06] AI时代的抖音什么的
[01:28:08] 但是说一千道一万
[01:28:09] 就说那产品就不好玩
[01:28:10] 或者就是这个产品不好用
[01:28:12] 你没有找一个人说
[01:28:13] 我好 这个产品太好了
[01:28:14] 我天天要玩
[01:28:15] 这种情况下
[01:28:16] AI时代抖音
[01:28:17] 可能是个文明题
[01:28:18] 我不知道是不是文明题
[01:28:19] 但是我觉得至少
[01:28:20] 一个好的产品
[01:28:21] 应该就像一道好菜一样
[01:28:22] 它不是说
[01:28:23] 讲起来要很好
[01:28:24] 而是它用起来
[01:28:25] 真的很好用
[01:28:26] 吃起来真的很好吃的
[01:28:27] 其实你会发现
[01:28:28] 之前不是由于
[01:28:29] 很多人讲AI游戏
[01:28:30] 或者元宇宙
[01:28:31] 或者什么
[01:28:31] 很多这些概念
[01:28:33] 最后被证伪的
[01:28:34] 一个核心原因就是
[01:28:35] 真的没有用
[01:28:36] 但是好的产品
[01:28:37] 你就会发现
[01:28:37] 不管它
[01:28:38] 大家说是套壳
[01:28:39] 大家说是什么
[01:28:39] 好像一点都不高级
[01:28:40] 但是真的很好用
[01:28:42] 现在反而就是
[01:28:44] 亲身去用
[01:28:44] 这件事情变得
[01:28:45] 其实挺重要的
[01:28:46] 所以这也是
[01:28:47] 为什么我确实
[01:28:48] 还是既然新产品
[01:28:49] 我都会去自己去用的
[01:28:50] 一个部分原因
[01:28:51] AI那些个产品
[01:28:53] 在哪里到底
[01:28:53] 我自己在想
[01:28:55] 就是
[01:28:56] AI有点像是
[01:28:57] 一个外星人
[01:28:57] 它来到了人类的世界
[01:28:59] 这个过程中
[01:29:01] 其实它是有几个阶段的
[01:29:02] 第一个阶段
[01:29:03] 是让人类
[01:29:05] 要拥有
[01:29:06] 更多更好的agent
[01:29:08] 就是比如说
[01:29:09] 三年前人类社会
[01:29:09] 是没有agent的
[01:29:11] 现在来了一些agent
[01:29:12] 但是agent还不够多
[01:29:14] 所以让你我
[01:29:15] 让更多人
[01:29:16] 怎么样能够
[01:29:16] 低层门拥有好的agent
[01:29:18] 我觉得
[01:29:18] 不管是
[01:29:19] Cloud Code
[01:29:20] Codex
[01:29:20] OpenCloud
[01:29:21] Manage
[01:29:21] Hermes
[01:29:22] 全都在做这个事情
[01:29:23] 安装越来越简单
[01:29:24] 配置越来越容易
[01:29:25] 然后你能够
[01:29:26] 越来越容易去管理
[01:29:27] 我觉得这个是第一波
[01:29:28] 就是让人类拥有
[01:29:30] 更多更好的agent
[01:29:31] 第二波呢
[01:29:32] 是让来到
[01:29:33] 人类世界的这些agent
[01:29:34] 更好地适应
[01:29:35] 人类的数字世界
[01:29:36] 因为人类的数字世界
[01:29:38] 基本上是为了
[01:29:39] 人类设计的
[01:29:39] 比如说这些GUI
[01:29:41] 比如这些验证码
[01:29:42] 信用卡
[01:29:43] 这些东西
[01:29:44] 那么AI在原来
[01:29:45] 往往是要被阻止的对象
[01:29:46] 原来都是要阻止bot
[01:29:48] 现在我们有一堆
[01:29:49] 好的bot来了
[01:29:50] 所以让AI高效地
[01:29:52] 使用人类的软件
[01:29:53] 和技术设施
[01:29:53] 变得很重要
[01:29:54] 比如说
[01:29:54] 大家都发现支付是个问题
[01:29:56] 所以像stripe
[01:29:57] 也好
[01:29:57] 像这个coinbase
[01:29:58] 都要做
[01:29:59] 要给AI发人类的信用卡
[01:30:00] 比如说像那个cloudflare
[01:30:02] 他们以前都是挡住AI的
[01:30:04] 都是把AIblock在外面的
[01:30:06] 他们最近推出了一个服务
[01:30:07] 就是让agent能够
[01:30:08] 跟人一样平等地
[01:30:10] 去注册和使用各种服务
[01:30:11] 然后比如说
[01:30:12] 各种computer use
[01:30:13] 各种sandbox
[01:30:14] 沙盒
[01:30:14] 其实是让AI能用
[01:30:16] 人类已经写好的软件
[01:30:17] 就好像一个外国人
[01:30:18] 来到中国
[01:30:19] 他得有一个
[01:30:20] 你得给他办个sim卡
[01:30:21] 你得给他弄个微信账号
[01:30:23] 你得给他弄个支付宝
[01:30:24] 这是一个
[01:30:25] 让agent能够待下来
[01:30:27] 用好人类也有设施的
[01:30:28] 但是再进一步
[01:30:30] agent进一步变多
[01:30:31] 进一步变得更重要的时候
[01:30:32] 会有agent专属的
[01:30:34] 数字世界的工具
[01:30:36] 和他的infra
[01:30:37] 比如说
[01:30:38] 人类用信用卡
[01:30:39] 但是人类的支付
[01:30:41] 是有一些特点
[01:30:41] 人类的支付是
[01:30:42] 低频次的相对
[01:30:44] 你很难一天支付一万次
[01:30:45] 对吧
[01:30:46] 人类的支付
[01:30:47] 一般是点对点的
[01:30:48] 我付给这个商家
[01:30:49] 那人类的支付呢
[01:30:50] 往往也是相对大额的
[01:30:51] 我很少说付0.0001元
[01:30:53] 所以
[01:30:53] 人用卡是一个
[01:30:55] 符合人类的支付特点的行为
[01:30:57] 但agent可能是非常高频的
[01:30:59] 比如说假设
[01:31:00] 我的agent帮我去写一个报告
[01:31:02] 他可能要查100个数据库的资料
[01:31:04] 他可能就得付100次
[01:31:05] 也许要在未来
[01:31:06] 那时候就非常高频
[01:31:07] 但同时每次又可能很小额
[01:31:09] 然后他同时呢
[01:31:10] 可能又是一个
[01:31:11] 多对多一对多的支付
[01:31:12] 所以给agent发卡
[01:31:14] 只是让agent
[01:31:15] 按AI适应人的系统
[01:31:17] 让agent用人类的GUI
[01:31:20] 也是让AI适应人
[01:31:22] 最后如果我们认为
[01:31:23] AI非常高频
[01:31:23] AI非常强大
[01:31:24] 我们认为AI无处不在
[01:31:26] 那AI应该有完全自己
[01:31:28] 那一体股原生的
[01:31:29] 符合他特点的东西
[01:31:31] 比如说AI和AI之间的支付
[01:31:33] 就跟人的支付不一样
[01:31:34] 就可能就没有卡这个概念
[01:31:35] 那么AI用的
[01:31:37] 它就可能是CLI
[01:31:38] 或者是用的是一个API
[01:31:41] 总之它可能不是用的人的GUI
[01:31:42] 因为GUI是因为人
[01:31:44] 是能力很差的
[01:31:45] 比如人会记不住
[01:31:46] 自己看到哪儿
[01:31:46] 所以你需要有个列表
[01:31:47] 你滑到这儿了
[01:31:48] 但AI没有这个问题
[01:31:49] AI可以变得更高小
[01:31:50] 所以总结就是
[01:31:51] 我认为分三步
[01:31:52] 一个是让人
[01:31:53] 人类拥有更多更好的agent
[01:31:55] 第二个是让agent
[01:31:57] 更好的适应人类的数字世界
[01:31:59] 第三个是建设强大的agent
[01:32:02] 它专属的
[01:32:03] 对它最适合的数字世界
[01:32:05] 因为这边每一个
[01:32:06] 其实都是产品的机会
[01:32:08] 假设coding能力无限
[01:32:10] 会有什么样的机会呢
[01:32:11] 我们其实人类
[01:32:12] 现在有很多地方
[01:32:14] 确实都是因为程序员不够
[01:32:16] 比如假设你有很多程序员
[01:32:17] 为你服务
[01:32:18] 你可能用到什么样的软件
[01:32:19] 对吧
[01:32:19] 我觉得第一个就是
[01:32:20] 我们可以用到更好的软件
[01:32:22] 比如说假设有什么
[01:32:23] 智能家居
[01:32:24] 智能窗帘
[01:32:25] 有什么智能热水壶
[01:32:26] 你就会发现
[01:32:27] 有很多软件
[01:32:28] 还是因为写它的人
[01:32:30] 不是最顶尖的程序员
[01:32:31] 最顶尖的程序员
[01:32:32] 可能在字节写推荐方法
[01:32:33] 但是如果你做了
[01:32:34] 什么智能热水壶
[01:32:35] 扫地机
[01:32:36] 你的程序员
[01:32:37] 就是一般的程序员
[01:32:38] 所以我们往往会感觉到
[01:32:39] 很多这些app挺难用的
[01:32:41] 但实际上
[01:32:42] 如果每一个软件
[01:32:43] 都是由最顶级的程序员写的
[01:32:45] 那它的性能
[01:32:46] 应用性
[01:32:47] 安全性
[01:32:47] 这些可能都变得非常好
[01:32:49] 它首先可能是一个
[01:32:49] 把我们已有的应用
[01:32:50] 一个buff提升
[01:32:51] 第二个呢
[01:32:52] 我觉得是个性化的软件
[01:32:53] 比如我们每个人都用微信
[01:32:55] 但微信要服务11人
[01:32:57] 对吧
[01:32:57] 显然微信里面
[01:32:59] 有的我想要功能就没有
[01:33:00] 比如说我一直想要
[01:33:01] 有一个语音条的
[01:33:02] 一个进度条
[01:33:03] 因为徐亚平老师
[01:33:05] 经常给我发十几条
[01:33:06] 60秒的那个语音条
[01:33:07] 但是你还需要进度条
[01:33:08] 我就特别想
[01:33:09] 希望就是比如说
[01:33:10] 两倍速播放
[01:33:11] 或者我能拖到某个地方
[01:33:13] 是吧
[01:33:13] 但是没有
[01:33:14] 所以我都得一个一个听完
[01:33:15] 就是说我用的微信
[01:33:17] 和我奶奶90多岁了
[01:33:18] 用的微信是一个微信
[01:33:19] 这本身就是一个
[01:33:21] 可以被提高的事情
[01:33:22] 对吧
[01:33:23] 比如说我是一个高级用户
[01:33:24] 所以我可能要有
[01:33:25] 更加高效的
[01:33:26] 联系人管理方式
[01:33:27] 或者群发能力
[01:33:28] 或者对语音的管理
[01:33:30] 但我可能就不需要
[01:33:31] 任何让我刷刷刷的功能
[01:33:33] 那对于我奶奶
[01:33:34] 可能她用的是
[01:33:34] 另外一种东西
[01:33:35] 现在其实所有人
[01:33:37] 不同的人
[01:33:37] 都用了一个微信
[01:33:38] 那也许以后
[01:33:40] 我美好的梦想
[01:33:41] 对吧
[01:33:41] 就是一个这样的应用
[01:33:42] 它给你提供一个底座
[01:33:43] 但是上面的很多功能
[01:33:45] 你是可以去改的
[01:33:46] 你是可以符合
[01:33:47] 你的更新化需求的
[01:33:48] 比如对你来说
[01:33:49] 存在微信
[01:33:49] 你就可以做采访
[01:33:50] 就可以做播客
[01:33:51] 第二个你就说
[01:33:52] 更加个性化的软件
[01:33:54] 第三个呢
[01:33:55] 我觉得就是
[01:33:56] 会出现很多
[01:33:57] 可以一次性使用
[01:33:58] 低频使用的软件
[01:34:00] 因为原来你
[01:34:00] 对于一个低频需求
[01:34:01] 你就没有动力
[01:34:03] 去做一个软件
[01:34:03] 因为就划不来
[01:34:04] 但也许今天
[01:34:05] 我们俩录播客
[01:34:06] 也许可能就有一个
[01:34:07] 我们俩录播客
[01:34:08] 今天专门为他做的软件
[01:34:10] 可能是个webapp
[01:34:11] 我们先把我们的问题
[01:34:12] 我们的这些提高
[01:34:13] 准备好
[01:34:13] 然后我们在这个过程中
[01:34:14] 可能就是直接去操作了
[01:34:16] 所以当你有
[01:34:17] 无限多的程序员
[01:34:18] 非常低的价格
[01:34:19] 你可以做什么事情
[01:34:19] 我觉得其实是有很多
[01:34:21] 新的需求会诞生
[01:34:22] 但这个新的需求诞生
[01:34:23] 是一个逐渐的过程
[01:34:24] 因为它需要有人去想象
[01:34:26] 也要需要一个好的基座
[01:34:27] 去正义这样的个性化
[01:34:29] 比如刚才我们说的
[01:34:30] 想改造微信
[01:34:31] 但微信得要
[01:34:31] 给我改造的接口
[01:34:32] 所以这里面其实
[01:34:34] 它不是一个
[01:34:34] 一出而就的过程
[01:34:35] 刚才我们也讲到
[01:34:36] AI Native的创业者
[01:34:37] 和现在新的机会
[01:34:39] 那对于AI Native
[01:34:40] 创业公司的组织形态
[01:34:41] 你有没有一些观察
[01:34:42] 就是有没有一些
[01:34:44] 见到的你觉得
[01:34:44] 比较好的案例
[01:34:45] 和上个时代的不同
[01:34:46] 会是什么呢
[01:34:47] 我觉得第一个
[01:34:48] 就是确实变小了
[01:34:49] 确实对创业公司来讲
[01:34:52] 原来往往有的时候
[01:34:53] 还是缺人
[01:34:54] 但现在有想法
[01:34:55] 缺人开发
[01:34:56] 那可以用agent去开发
[01:34:57] 确实这个公司规模会变小
[01:34:59] 尤其是当
[01:35:00] 做产品阶段会变小
[01:35:02] 因为如果你有很多
[01:35:03] 有地推要做
[01:35:04] 你有很多的商务谈判
[01:35:05] 可能还是需要人
[01:35:06] 但是如果在
[01:35:07] 写代码这件事情上
[01:35:08] 获得PMF的时候
[01:35:09] 公司规模会变小
[01:35:10] 并且在以前
[01:35:11] 其实很多时候
[01:35:12] 软件开发里面
[01:35:13] 是一个瀑布式的分工
[01:35:14] 有这个架构
[01:35:16] 有这个
[01:35:16] 后端前端测试UI运营
[01:35:19] 但现在可能越来越多
[01:35:21] 变成全站
[01:35:21] 因为我反正就是
[01:35:23] 指挥一个AI agent
[01:35:24] 那这些事我都能干了
[01:35:25] 这个时候可能就从
[01:35:26] 瀑布式分职能的流程化
[01:35:29] 变成了一个一个
[01:35:30] 小的独立运行的组织
[01:35:31] 就几个人负责
[01:35:32] 一个产品功能模块
[01:35:33] 他就从他的底层设计
[01:35:35] 到他的前端上线测试
[01:35:37] 到运营
[01:35:37] 都是同一拨人干的
[01:35:38] 现在其实很多公司
[01:35:40] 都在尝试用agent
[01:35:42] 去提高自己的经营效率
[01:35:43] 但是对于一个
[01:35:44] 假设已经运行了
[01:35:45] 十年的公司
[01:35:46] 最大的问题是说
[01:35:47] 你的context
[01:35:47] 你的数据没有在AI里边
[01:35:50] 你把这些context搞进去
[01:35:51] 其实是非常难的
[01:35:52] 所以我们也看到
[01:35:53] 有一些新的公司
[01:35:55] 他们从第一天起
[01:35:56] 他们的context
[01:35:57] 就都是AI可见的
[01:35:59] 那么AI就非常了解
[01:36:00] 他们要做什么
[01:36:01] 比如说我们投了一家公司
[01:36:02] 叫Slock
[01:36:03] 它其实做的就是一个
[01:36:04] 人和agent合作的一个平台
[01:36:06] 它有点像是一个
[01:36:07] 人和agent一起用的Slack
[01:36:08] 他们整个自己的公司的运转
[01:36:12] 任务的管理
[01:36:13] 编程本身
[01:36:14] 都是在他们自己的平台上
[01:36:16] 所以我们也看到
[01:36:16] 所以他们是Build Slack
[01:36:17] Using Slack
[01:36:18] 其实Cloud Code和Codex
[01:36:20] 也都有分享过
[01:36:21] Cloud Code是用Cloud Code写的
[01:36:23] Codex也是用Codex写的
[01:36:25] 其实是一个新产品
[01:36:27] 新公司
[01:36:28] 它就能够从第一天开始
[01:36:29] 让AI参与到绝大部分
[01:36:31] 他们公司的经营
[01:36:32] 制造的软件开发这个里面
[01:36:34] 这样效率的提升就很明显
[01:36:36] 结构呢
[01:36:37] 结构会发展变化吗
[01:36:38] 什么结构
[01:36:39] 对刚说的组织结构
[01:36:41] 我觉得分工
[01:36:42] 可能会模糊化
[01:36:43] 因为原来有很多分工
[01:36:44] 是基于人的context
[01:36:45] 原来我们的分工
[01:36:46] 为什么有前端后端
[01:36:47] 有UI
[01:36:47] 是因为一个人的技能有限
[01:36:49] 一个人的context有限
[01:36:50] 一个人不能同时
[01:36:51] 做前端后端UI
[01:36:52] 但是现在AI是可以的
[01:36:54] 所以你的分工
[01:36:54] 可能就会变得更加模糊一些
[01:36:56] 就会有更多的全家的人
[01:36:58] 而不是更多明确的
[01:36:59] 组织部门划分的人
[01:37:00] 所以这会带来一个推论
[01:37:01] 就是说如果一个公司
[01:37:02] 已经有很明确的部门墙了
[01:37:04] 那其实AI去适应就很难
[01:37:06] 所以这也是为什么
[01:37:08] 很多大公司
[01:37:08] 它推AI不是简单的
[01:37:09] 说每个人装个Cloud Code
[01:37:10] 就完事了
[01:37:11] 它其实是要组织的变化的
[01:37:13] 这其实也是我觉得为什么
[01:37:15] 不是说简单的
[01:37:16] 你有了好的模型
[01:37:17] 你那边就降本增效了
[01:37:18] 其实很多时候
[01:37:19] 要解决人的问题
[01:37:20] 这个挺难的
[01:37:22] 都是在进行一轮
[01:37:23] AI的组织变革
[01:37:24] 对 组织变革
[01:37:25] 这个我想多讲两句
[01:37:26] 就是之前有一篇文章讲的
[01:37:29] 很好忘记谁写的
[01:37:30] 它就是说
[01:37:30] 在工业革命的时候
[01:37:32] 有一个从蒸汽机
[01:37:33] 到电动机的过程
[01:37:34] 然后蒸汽机的工厂
[01:37:36] 它是围绕着一根主轴去建设的
[01:37:38] 因为蒸汽机
[01:37:39] 它是一根轴在转
[01:37:41] 然后所以它就有一根很长的轴
[01:37:43] 然后轴上拖了很多皮带
[01:37:44] 把这个主轴的动力
[01:37:45] 传送到每一台机器上
[01:37:47] 所以那个时候的工厂
[01:37:48] 是一个狭长型的
[01:37:49] 整个工厂都是围绕着一根轴做的
[01:37:51] 但是电动机出来之后
[01:37:52] 因为是电线
[01:37:53] 电线是不需要那根主轴的
[01:37:54] 所以电动机时代的工厂
[01:37:56] 它可以做得更大更扁平
