[00:00:00] 大家好,我是小骏
[02:04:30] 所以
[02:04:30] 所以
[02:04:30] 所以
[02:04:30] 所以还是有很多
[02:04:31] 很沮丧的瞬间
[02:04:32] 但是虽然没有明确的节点
[02:04:35] 但是卡
[02:04:35] 就是它是有限的
[02:04:37] 对不对
[02:04:38] 对你会觉得你可能
[02:04:39] 浪费了算力资源
[02:04:40] 在做一些无用的实验
[02:04:41] 就是有这样的
[02:04:43] 自我的批判
[02:04:48] 觉得
[02:04:48] 对
[02:04:51] 所以参数量
[02:04:52] 能决定智力的上限吗
[02:04:56] 就是是越大的模式越好
[02:04:58] 我现在觉得是
[02:05:00] 参数量加上contest本身
[02:05:02] 对
[02:05:03] 就这两个是共同决定的
[02:05:05] 但至少要达到当代
[02:05:08] 大家觉得最强的agent的水平
[02:05:10] 我觉得一定要一体以上的参数规模
[02:05:12] 才能做到
[02:05:13] 才能让大家觉得
[02:05:15] 你已经非常接近于4.6ops
[02:05:18] 这样的水平
[02:05:19] 但我不知道它多大
[02:05:20] 我只是觉得
[02:05:20] 我自己认为至少要一体以上
[02:05:22] 才能做到
[02:05:22] 总参一体以上
[02:05:24] 当然更激活的
[02:05:25] 更关键的还是激活参数
[02:05:27] 对
[02:05:28] 所以
[02:05:29] 但激活参数越大
[02:05:30] 比如说你总参都是一体
[02:05:31] 你激活参数越大
[02:05:32] 就意味着更高的推理成本
[02:05:35] 对
[02:05:35] 所以它就是一个trade off
[02:05:37] 为什么从5比1提升到了7比1
[02:05:42] 就是混合助力极致
[02:05:43] 我觉得我们追求一个
[02:05:45] 更极致的一个系数比
[02:05:47] 就是
[02:05:47] Full跟Splash
[02:05:48] Full跟Steady Window的一个系数比
[02:05:51] 最主要一个原因还是
[02:05:52] 我们希望在更大的架构里边
[02:05:56] 去做
[02:05:57] 更
[02:05:58] 更高效果的
[02:06:00] 更高效的non-context
[02:06:02] 对
[02:06:02] 因为更大的架构
[02:06:03] 如果你的
[02:06:05] Full-tension的层数变多了
[02:06:08] 如果你的总参变多
[02:06:10] 你的Full-tension的层数也随时变多
[02:06:14] 那么其实在长文的情况下
[02:06:17] 它同样会变得非常的崩溃
[02:06:19] 因为你的Full-tension的层数变多了
[02:06:21] 但如果你扩大参数量的时候
[02:06:23] 你的Full-tension的层数没有变
[02:06:25] 那么有可能
[02:06:27] 有可能你的长文
[02:06:29] Pro跟Flash两代模型是
[02:06:32] 效率是差不多的
[02:06:33] 但是它的Pro的智能水平是提升了的
[02:06:36] 所以我们希望在一个
[02:06:37] 长文的效率相当的情况下
[02:06:41] 我们希望它模型
[02:06:42] 在scanning它的
[02:06:43] 它的水平的上限
[02:06:46] 所以我们是比较去控制住
[02:06:48] 这个效率本身的
[02:06:49] 但是控制住效率本身
[02:06:50] 后面在一层的时代也有一个
[02:06:51] 更有价值的一个事情就是
[02:06:54] 那既然
[02:06:56] 这个更大模型它的长文
[02:06:57] 效率很高
[02:06:58] 对吧
[02:06:59] 那我就可以塞更多的上下文
[02:07:01] 然后它就又更强了
[02:07:03] 所以大概就是
[02:07:04] 一个这样的一个决策的一个背景
[02:07:07] 对于这个ET的基座
[02:07:08] 你们的几个决策
[02:07:10] 第一个是混合助力机制
[02:07:11] 刚才我们聊过了
[02:07:12] 然后再就是EM的上下文窗口
[02:07:15] 这个在做的时候
[02:07:17] 是否有丢失的情况
[02:07:19] EM它是要还是要训的
[02:07:21] 就是长上下文它还是要训练的
[02:07:23] 就问题关键是
[02:07:24] 你从哪真的去搞到
[02:07:26] 在一招的上下文的窗口里边去
[02:07:29] 有那么多
[02:07:31] 很
[02:07:32] 很稠密的监督信号
[02:07:35] 我觉得
[02:07:36] 这个很难找到这样的数据
[02:07:38] 或者说这样的数据的构造的成本
[02:07:40] 非常的高
[02:07:41] 构造成本非常高
[02:07:43] 所以就是
[02:07:44] 其实你要站到终局的思维来看
[02:07:49] 你只要有
[02:07:50] 比如说
[02:07:51] 你如果你有一个ET的token量
[02:07:55] 而且它都是依照的
[02:07:56] 真正的长上下文
[02:07:58] 那么你的模型
[02:07:59] 我认为你的模型
[02:08:01] 依照能力肯定能迅上去
[02:08:03] 你只要North一直在降低
[02:08:04] 它就是在建模
[02:08:06] 在压缩
[02:08:06] 那么它就一定能迅上去
[02:08:08] 但问题的关键是
[02:08:09] 你很难去构造出来
[02:08:11] 真正ET依照的context
[02:08:14] 你真的很难去构造出来
[02:08:15] 就是要么就成本太高
[02:08:17] 要么你就很难找到这样的场景
[02:08:19] 所以这是问题的关键
[02:08:21] 我们有
[02:08:22] 所以这个on-convex的效果
[02:08:25] 是缓慢在提升的
[02:08:26] 慢慢去提升
[02:08:27] 然后你们还有第三个就是
[02:08:29] 选择了一个模型
[02:08:29] 这个是MTP
[02:08:29] 这个是延续的flash
[02:08:31] 这有变化吗
[02:08:31] 对
[02:08:33] 没有什么太大变化
[02:08:35] 其实就是
[02:08:36] 预训练的时候
[02:08:37] 训一层
[02:08:40] 然后
[02:08:41] meet的顺手
[02:08:42] 再训额外更多的层
[02:08:43] 然后预训练训一层
[02:08:45] 是为了去提升机座能力
[02:08:47] 后面
[02:08:48] poster去训更多层
[02:08:50] 是为了
[02:08:50] 推底的时候
[02:08:51] 用更多层
[02:08:52] 实现更好的推移加速
[02:08:53] 对
[02:08:54] 关于pro的技术要点
[02:08:56] 除了刚才三个
[02:08:57] 我也没有遗漏的
[02:08:57] 差不多的
[02:08:59] 我觉得聊了已经非常透了
[02:09:01] 所以pro是几个月前开始做的
[02:09:03] 那另外两个呢
[02:09:05] 同期
[02:09:05] 基本上都是同期
[02:09:06] 都是那个时候开始规划的
[02:09:07] 对
[02:09:08] 其实都是三个
[02:09:10] 大概是三个方向同期
[02:09:12] 再往前去推进的
[02:09:13] pro加上Omni
[02:09:15] 加上TTS
[02:09:17] 它好像整个的VR家族
[02:09:18] 是在指向多模态的叙事
[02:09:21] 但是它的模态又非常的不一样
[02:09:24] 文字是离散的token
[02:09:26] 图片是像素矩阵
[02:09:27] 音频又是波形
[02:09:28] 你们怎么去做这个融合呢
[02:09:30] 其实我们还是想尽量把它统一到
[02:09:34] language model的范式下
[02:09:35] 所以
[02:09:36] 所以至少在音频的建模上
[02:09:39] 我们想要把它离散化
[02:09:41] 变成跟文本一样的
[02:09:43] 离散的token的ID
[02:09:44] 然后
[02:09:45] 所以我们在音频上是
[02:09:47] 在这个事情上是投入了比较多的
[02:09:50] 研究的算力
[02:09:52] 说怎么去进行离散的音频的建模
[02:09:55] 而且这个我们希望这个离散音频的建模
[02:09:57] 尽量做到无损的一个离散化
[02:10:01] 对
[02:10:02] 因为大家还是不太相信说
[02:10:04] 你怎么把一些连续的输入变成离散
[02:10:06] 最后还能重建出来
[02:10:07] 这个事其实是需要非常多
[02:10:09] 对encoder更精细的
[02:10:13] 比如说我们需要一些多层的RVQ
[02:10:15] 来保证它的离散的表征
[02:10:19] 是一个非常大的
[02:10:20] 像Dance一样的高纬的空间
[02:10:22] 然后我们需要更多的预训练
[02:10:25] 来去
[02:10:26] 去做一些
[02:10:27] 让它开始涌现
[02:10:30] 如果你基于连续的特征做
[02:10:31] 可能很快就涌现了
[02:10:32] 但你基于离散的特征做
[02:10:34] 你会更难去建模
[02:10:35] 它的涌现出现的时间段会更晚
[02:10:38] 然后所以我们知道在音频上是开始这个尝试
[02:10:42] 然后也会牵引到后边其他模态
[02:10:45] 就
[02:10:47] 我们还是就比较想用一套
[02:10:50] 更优雅的架构来去做整个
[02:10:55] 多么太空
[02:10:56] 多么太输入的一个
[02:10:57] 一个理解
[02:10:58] 但是
[02:11:00] 但是我们不是为了统一而去做这整套架构
[02:11:04] 就很多时候如果说
[02:11:06] 我们发现确实
[02:11:08] 比如说在图像上
[02:11:09] 离散确实是不那么可行的时候
[02:11:12] 那么我们还是会寻求到一种
[02:11:14] 说目前
[02:11:15] 更主流的一种架构里边去
[02:11:18] 因为我们优先要保证的是
[02:11:20] 这个模型
[02:11:21] 它要具备的是一个整体的一个智能水平
[02:11:26] 而不是
[02:11:26] 追求一个整体的一个智能水平
[02:11:27] 所以我们就为了统一优雅的一个范式
[02:11:31] 音频统一到LLM里去容易吗
[02:11:34] 应该
[02:11:35] 应该我们还蛮另类的
[02:11:38] 对
[02:11:38] 就我们应该挺内
[02:11:39] 就我们的技术架构应该是非常另类的
[02:11:42] 我知道应该
[02:11:43] 国外的预算架也好
[02:11:45] 国内像豆包也做得蛮好的
[02:11:47] 应该都是跟我们完全不一样的架构
[02:11:49] 你为什么选这个架构
[02:11:51] 就是做NOP的人执念吧
[02:11:53] 就我们做音频的人全是做NOP的人
[02:11:55] 所以有这个执念
[02:11:56] 就觉得
[02:11:57] 相信它
[02:11:57] 然后就去做了
[02:11:59] 那图片能这么做吗
[02:12:00] 能
[02:12:01] 我们已经尝试了非常长一段时间了
[02:12:04] 所以你们能用LM作为一个统一的一个方式
[02:12:09] 对
[02:12:10] 但是它其实是一个权衡
[02:12:11] 就是
[02:12:12] 就像我说的
[02:12:13] 你要做到真的无损的一个重建
[02:12:15] 是需要投入更多的算力
[02:12:18] 更长的研究成本在的
[02:12:20] 它是个权衡
[02:12:21] 对
[02:12:21] 至少在音频上我们已经迈过去了
[02:12:25] 图片呢
[02:12:27] 迈过去了没有
[02:12:27] 图片正在进行中
[02:12:29] 不知道能不能迈过去
[02:12:32] 如果迈过去
[02:12:33] 这会带来什么
[02:12:33] 这会带来更大的想象力吗
[02:12:34] 更优雅的结构
[02:12:36] 我到
[02:12:36] 我最开始是认为
[02:12:39] 如果我们把它统一都离散化
[02:12:40] 那么我们可以用一套基础架构
[02:12:43] 去解决这个问题
[02:12:44] 同一套预训的基础架构
[02:12:46] 同一套做R的基础架构
[02:12:48] 很优雅的把所有的方式都统一了
[02:12:51] 就它太简洁了
[02:12:53] 这是如果真能做到话
[02:12:55] 但是我现在发现一个问题是
[02:12:57] 当我们有Code-in-Code和顶尖的模型过后
[02:13:02] 这些架构
[02:13:04] 比如说我们重新去写一套R-Infer的架构
[02:13:07] 重新去写一套纯粒Infer的架构
[02:13:09] 我们最近就已经完全在从头去写一些新的架构
[02:13:13] 我原来以为写这些架构蛮耗费人力
[02:13:16] 蛮耗费时间的
[02:13:17] 但是现在看起来在A-Gene的支持下
[02:13:19] 写这些架构的时间被大量缩短
[02:13:21] 那你其实就没有必要为了架构的优雅性
[02:13:23] 去做很多
[02:13:27] 为了统一而统一的研究
[02:13:28] 这是最近的变化
[02:13:31] 一个月内的变化
[02:13:33] 但是之前你是希望统一的
[02:13:35] 对 执念
[02:13:37] 就之前是来自于这种R-P的执念
[02:13:40] 就是所有东西离散 优雅
[02:13:42] 监督信号更清晰
[02:13:44] 然后你可以做NTP
[02:13:46] 做List of Imposition
[02:13:48] 然后你可以所有附中
[02:13:51] 所有线的Infer
[02:13:52] 哇 多爽啊
[02:13:53] 但是现在回过头来看
[02:13:54] Infer重新写一套
[02:13:57] 不差
[02:13:57] 然后几个人可能靠靠靠的
[02:14:00] 你就两三周
[02:14:02] 你可以重新捏一套新的R-O框架
[02:14:04] 那为什么要因为我后面
[02:14:07] 后训练的Infer架构的统一性
[02:14:09] 去牺牲
[02:14:10] 让前面模型结构牺牲这么大
[02:14:15] 但是Omni在做的时候
[02:14:17] 它是走了一条就是
[02:14:19] 有别于分别处理各模态
[02:14:20] 再拼接的这个路线对吧
[02:14:22] 它是构建了一个统一的
[02:14:23] 试图构建一个统一的
[02:14:26] 倒没有
[02:14:26] 我们Omni的整个VIT的
[02:14:30] VIT上只是去做了一个
[02:14:35] 就它还是一个VIT
[02:14:37] 只是我们把它变得更高效了
[02:14:39] 它变成了一个
[02:14:40] Hybrid的Setting Window的一个VIT
[02:14:43] 对
[02:14:44] 但是我们表征本身
[02:14:45] 并没有做太多的变化
[02:14:46] 就它还是一个
[02:14:49] 连续的一个表征
[02:14:50] 并没有做太多变化
[02:14:52] 为什么你们叫做全抹台
[02:14:54] 而不是多抹台
[02:14:55] 就是因为它支持
[02:14:56] 确实是支持视频音频图片
[02:15:01] 文本所有的模态
[02:15:04] 然后也有一些Agentic的模型是
[02:15:08] 不支持音视频的联合理解的
[02:15:11] 然后它应该是第一个
[02:15:13] 第一个支持音视频联合理解
[02:15:15] 并且Agentic的能力
[02:15:16] 能够做到跟Language Model水平差不多的
[02:15:19] 是不是有迹象能表明
[02:15:21] 这种全抹台或者多抹台的理解里
[02:15:22] 能够产生智能啊
[02:15:24] 两个月前我很
[02:15:25] 我
[02:15:25] 我
[02:16:56] 我可以这么说
[02:16:57] 就是
[02:16:58] 是不是有可能benchmark错了
[02:17:00] 当然有可能
[02:17:01] 当然有可能
[02:17:01] 所以
[02:17:03] 所以我现在也不完全说
[02:17:06] 非常确定说
[02:17:07] OK
[02:17:07] 你要去理解多么抹台能力
[02:17:09] 是最终实现
[02:17:10] 所谓AGI路径的必要路径之一
[02:17:13] 我
[02:17:14] 我是不想去下这样的一个结论的
[02:17:16] 是因为
[02:17:17] 我觉得每个人对AGI定义是不一样的
[02:17:19] 然后
[02:17:21] 尤其是在Agentic这样一个
[02:17:23] 可以把多个模型的能力给
[02:17:25] 非常优雅的编排到一起的场景的情况下
[02:17:28] 我觉得我们根本没有必要去
[02:17:30] 非常去强调
[02:17:32] 多么抹台之中是不是促进智能这个事情的
[02:17:34] 就是这个它有没有促进智能
[02:17:37] 这件事情本身不关键
[02:17:39] 那多么抹台带来了什么
[02:17:40] 嗯
[02:17:42] 就我刚刚那两点
[02:17:43] 我觉得也目前我只观察到这两点
[02:17:46] 我现在还不知道未来会不会带来
[02:17:48] 带来再再一套新的
[02:17:50] 架构上会不会有一些新的东西
[02:17:53] 我觉得可能做多么抹台的生成
[02:17:55] 也许会有一点点不一样
[02:17:58] 就是会生成它
[02:18:01] 可能会促进更好的感知
[02:18:04] 但是你要是纯
[02:18:06] 说把你的感知的维度给它扩大
[02:18:09] 可能你是不太会促进智能的
[02:18:12] 但是如果你能生成它
[02:18:13] 也许是能促进智能的
[02:18:15] 这是我的一个猜测
[02:18:16] 但是生成现在还是一个科研问题
[02:18:20] 或者说
[02:18:23] 把生成跟你
[02:18:25] 理解
[02:18:27] 做到一个统一的架构里边
[02:18:29] 目前还没有
[02:18:31] 给你到非常大的算力
[02:18:33] 嗯
[02:18:34] 的巴蹦响
[02:18:35] 嗯
[02:18:36] 大部分的生成的架构还是纯副生成的
[02:18:39] 就是它并没有理解的智能
[02:18:41] 嗯
[02:18:42] 那你对于奥米尼这个模型的目标是什么呀
[02:18:46] 对你设计它的目的是什么
[02:18:48] 哦
[02:18:49] 就是我觉得截止到目前为止
[02:18:51] 就是Agent它要行动
[02:18:52] 它是必须要具备多种模态的
[02:18:54] 其实是这样一个模型的目标
[02:18:55] 但下一个目标
[02:18:57] 我觉得不是这个
[02:18:57] 就下一个目标
[02:18:59] 可能还是想去探索到
[02:19:01] 说当你结合多个空间的感知
[02:19:04] 甚至你能去生成更多的
[02:19:06] 动态的信号的时候
[02:19:08] 你会不会促进
[02:19:10] 你对这个世界的理解
[02:19:11] 对
[02:19:12] 就是
[02:19:13] 但它就需要有一个
[02:19:14] 更直白说
[02:19:17] 它可能就需要有一个
[02:19:18] 跟现在的Agent的框架
[02:19:20] 交互的更好的
[02:19:21] 一个视频生成的模型
[02:19:23] 对
[02:19:24] 为什么你们没有批乐了
[02:19:25] Omni的总参数量和激活参数量
[02:19:27] 留个
[02:19:29] 留点想象空间
[02:19:32] 给我们留点想象空间
[02:19:34] 就是我们相信
[02:19:35] 这个参数量可能能做到
[02:19:38] 可能更接近于Pro的智能水平
